project_id,project_name,display_name,transaction_count,gas_fees,active_days,is_eligible
PVBeuln5NlfucQGWTItaFKwCrEdKtbqUHEq5VUdhVdo=,0x596292c1581406fc4cfba89bc8ed86e32c7ac85c6239d074df7b91fcbc53f4c8,SynFutures,4872125,5.798001649374591,34,True
Y+lbUDNcEuOLuGDBQlgJBzaD4xPpVvr8VIHea22gEa0=,0xbcc00e0075ebe6bad6e8afeeb533a0d22cfc9c2d3b1405c729804088986b8b9d,FREE $WLD,4868888,0.4367753486957416,150,True
inHPXAwcpnmNnzuMDBO9CsDuph+M4UNF3XwNNhTpafs=,0x72723e07fe409557489a6643b43d9493a94c10ba68230b0527f01834cb6a550f,Across Protocol,4709973,61.594747476724685,180,True
y3k6Rt51vfFOeCM/kbTF+KTmd1rv1z70eWqp2Xtv4rU=,0xc55fe3df4a2689935cc0a4b912e3f913de7a8c1c6758370550aaf25a949ec79c,Golden Otter,4434339,2.0068629979161e-05,108,True
g4qi9EqhPO1tGvlPtWynCaP71tw4Gjrzc+UokJDZz2Y=,0x18e7582de42dd9a7fd2cb69fb6566b8bcb3e86b936b229b0c5af78fa1de791a4,DackieSwap,4318308,0.9656220654250856,180,True
Ev7dKCphBYkf+NNT80NfBdyEIVWwBZc/1xctF4i+V2A=,0xfe8e35b3487bd0e0457b9431b12b73403ca1f5c9c19dd1db81a2317c97c1e1a2,Stoke Fire,4306676,19.241030380553575,180,True
WvG0+xCgbgk6IN8ZUd/VRBFLGPobR5t0TCxeWWyBrYQ=,0x8595f830f4d1716621d19bca6394f304837133fb473d8fcd1699e84402df1409,SwapBased,4300335,0.9763892701539832,180,True
sMEYAIHyC7RMbAjCcImJti3PrNJCoQPycDnIfVBvxiI=,0x482720e73e91229b5f7d5e2d80a54eb8a722309c26dba03355359788b18f4373,RubyScore,3936602,1.118406418969408,180,False
7o3rQns2QxmMIyr/Lp6EXIqBE9mvqX+1V6tQ8g1t/MM=,0x000c2ce4773defb3010a58d3800d0ec9d432189c574ba26d3103f1db44a5af6d,WOOFi,3641329,2.088923979104523,180,True
oUMq1P5vjujg1CCrO4GltqeXRWHeacMffrYInEvGp78=,0xe6aa409da818b166ea4d354534d92745f2153fca126c1c38de675d42c3c559fe,Mint.Rich,3603848,0.055255773348408234,178,True
AekDZYWAuMyLyKBtFnLtPSIyTjy0nlm85dMqtc6vvz8=,0x6318678f29da36a652cda174bf1cf5ed9bba753381c7b3b613b981803ba3d550,UniDerpFun,3335386,0.4169825107557778,48,True
iXR35Xnzm4ioS5d0Eka/UAnUN9CHj4iasG/B8CgiWP8=,0x7539f43dc91f9c406c83a06339708e4033cdbf630916c6dfb9de2b5ef811affd,Seamless Protocol,3334718,2.6633299227358336,180,True
